intensity;direction
0.123402;223.455834
0.094038;224.116250
0.090250;221.653542
0.044633;225.962707
0.058023;227.353750
0.039947;227.302290
0.066850;224.887708
0.052866;227.429582
0.018826;241.993745
0.026320;238.614997
0.070584;229.322497
0.056750;225.995416
0.054460;230.933956
0.025147;234.467498
0.030212;235.638332
0.022958;234.645831
0.046029;223.899583
0.057268;214.997084
0.089625;219.522083
0.097255;230.856667
0.077338;233.488332
0.086628;230.475416
0.071793;229.306666
0.103188;222.558125
0.065222;224.292916
0.051868;223.347707
0.044307;221.141875
0.043215;230.017082
0.011730;244.692288
0.021692;241.285413
0.018219;240.335623
0.035792;229.971667
0.069378;222.650625
0.087199;226.595417
0.056163;231.182499
0.021265;229.525833
0.023360;222.556044
0.040216;226.349375
0.046612;230.979998
0.071900;224.434375
0.077728;225.463332
0.039742;231.868123
0.038388;236.730414
0.040352;230.770625
0.018501;227.742502
0.020981;222.452086
0.018744;215.970627
0.006875;234.484372
0.016087;240.776040
0.017779;233.576247
0.013078;232.881248
0.011529;228.938126
0.025804;225.491251
0.032522;222.102289
0.038181;230.293954
0.027214;231.857288
0.020382;235.334787
0.017293;232.347079
0.016944;236.729996
0.032072;238.596035
0.025850;240.793121
0.022640;223.753130
0.016364;223.849164
0.010569;228.504373
0.007943;227.817916
0.013418;233.223955
0.013412;234.602703
0.006196;227.182296
0.009214;226.191876
0.012139;219.824585
0.011798;222.893336
0.009357;220.825004
0.008026;223.086878
0.009283;228.807710
0.009001;220.654171
0.011279;221.673755
0.011400;226.231667
0.009036;225.618335
0.012600;227.174376
0.011323;227.416252
0.007283;223.689587
0.011202;220.315420
0.015955;228.961459
0.015715;230.964794
0.011775;224.835630
0.012021;226.197711
0.008397;226.761251
0.011404;213.054588
0.013203;201.279382
0.013639;198.647923
0.005333;206.093752
0.008250;219.029376
0.010292;214.263127
0.011121;212.381669
0.005245;215.871878
0.006350;226.230836
0.012977;225.503961
0.017255;216.379383
0.014442;222.539792
0.010565;229.659168
0.008090;226.751459
0.007188;230.366456
0.005210;229.688963
0.016566;200.780845
0.019700;216.676876
0.010975;230.072290
0.007990;234.096250
0.006559;227.562294
0.006603;223.805213
0.006603;218.297089
0.014322;212.676462
0.012069;224.945419
0.016596;221.307922
0.015549;217.876252
0.018228;217.025629
0.017985;208.937295
0.009490;223.337502
0.004995;228.472919
0.005369;230.558961
0.008494;212.582093
0.014075;199.992928
0.031591;192.017511
0.016763;202.722713
0.007227;219.732294
0.006233;226.893336
0.007536;216.018966
0.009614;214.744801
0.020101;194.848552
0.006242;220.435210
0.008870;259.198750
0.011932;246.228756
0.014973;214.876675
0.016821;218.513748
0.014839;214.382708
0.011487;219.205206
0.011740;226.972290
0.016861;219.575836
0.023743;211.825625
0.019700;211.238958
0.013470;213.831251
0.007783;217.939793
0.005833;235.689164
0.013037;235.902505
0.019941;210.249591
0.012070;206.712086
0.007237;214.212919
0.008604;205.931881
0.025081;197.858964
0.041778;197.940007
0.015848;210.890419
0.010738;232.994163
0.016954;238.603329
0.006534;240.257498
0.010346;225.212501
0.014984;214.115208
0.011159;226.665833
0.006557;239.322705
0.009544;243.393123
0.027132;220.929793
0.029357;222.941455
0.022988;230.062705
0.019813;235.444164
0.009769;248.433743
0.012973;257.021870
0.011636;251.551663
0.013070;234.002913
0.011441;230.971870
0.010738;228.541667
0.019627;209.303962
0.024891;209.229585
0.023338;210.122502
0.015692;218.574998
0.025352;227.388749
0.054365;222.433748
0.058924;224.457289
0.055091;224.989790
0.031831;222.541665
0.024583;220.648125
0.023156;225.139789
0.027252;226.405622
0.029894;228.150204
0.034361;226.005206
0.016020;234.999372
0.012521;242.583955
0.010522;242.549997
0.010361;237.277287
0.011910;234.808537
0.012263;230.249162
0.015845;222.484164
0.015442;216.556664
0.016469;212.669791
0.027933;208.899378
0.037412;209.049168
0.023933;210.672918
0.028849;213.012500
0.044909;213.637083
0.010760;221.580830
0.012428;233.917703
0.026968;234.226453
0.015295;229.810414
0.015988;224.947082
0.020646;226.865624
0.023577;227.513332
0.019567;225.696664
0.015941;224.600622
0.014722;227.973748
0.020736;222.801455
0.008963;239.168534
0.012079;252.919158
0.018759;247.400409
0.029340;234.403117
0.025804;237.233324
0.015577;242.079993
0.017485;234.801242
0.021337;233.441869
0.017753;236.309371
0.020057;230.937496
0.021399;226.247289
0.060477;219.718957
0.017347;223.339998
0.019802;229.764370
0.061638;218.618958
0.105979;216.506041
0.050602;225.614581
0.028083;243.881449
0.042153;255.146867
0.063109;256.949577
0.034975;252.711244
0.048878;242.691661
0.063356;229.437915
0.092622;224.384167
0.044092;227.849791
0.033326;230.613747
0.018426;236.573538
0.018279;242.250616
0.035225;229.359581
0.030314;229.027496
0.030953;232.702703
0.055472;229.682079
0.072470;228.683749
0.069744;225.665834
0.057061;221.021668
0.068314;217.918542
0.064166;219.960627
0.054837;221.528959
0.049549;223.962293
0.063184;219.142920
0.082651;218.132084
0.079787;218.100210
0.090722;220.787084
0.095139;220.130625
0.085024;217.201043
0.062540;218.013959
0.089346;220.842499
0.111489;226.014791
0.099019;232.132292
0.079864;229.664374
0.082940;229.002916
0.054672;229.193540
0.048777;230.885207
0.065168;227.251875
0.063890;224.108958
0.082421;225.645623
0.070554;232.331666
0.080010;228.636665
0.053806;227.751874
0.042703;226.998748
0.041735;223.786249
0.052937;223.177916
0.060395;226.708331
0.069140;231.377081
0.069466;225.097291
0.062078;225.379999
0.048169;223.316876
0.068267;216.716876
0.048727;221.566040
0.056545;227.027915
0.063706;236.889372
0.071640;248.716243
0.071742;244.939995
0.101429;233.866456
0.070160;225.646457
0.069364;222.490207
0.062570;224.538748
0.074384;226.990624
0.071854;230.998540
0.086484;229.703957
0.095360;227.645625
0.070225;226.823333
0.095273;228.133750
0.102363;232.025415
0.085581;233.948957
0.062934;235.777290
0.082244;234.602707
0.124281;229.788749
0.104665;227.768541
0.152689;234.885208
0.206070;236.760831
0.193308;233.140832
0.134106;230.301666
0.107981;234.636247
0.061672;251.103327
0.075525;250.634995
0.068550;246.672287
0.047018;244.107912
0.024722;247.751871
0.034962;253.989788
0.039018;253.130829
0.080970;253.286455
0.054000;248.120624
0.046032;237.641250
0.036154;236.915414
0.048464;257.246450
0.079139;253.243948
0.067780;256.473740
0.075407;261.104365
0.084132;246.431867
0.171016;236.127913
0.189101;229.583956
0.199456;228.373957
0.153567;227.154791
0.175991;226.535416
0.167360;225.781458
0.086819;232.651039
0.055676;238.094162
0.035827;234.421457
0.051007;229.381041
0.156229;224.262291
0.159645;223.351457
0.093780;226.264374
0.076607;225.755833
0.059120;224.859791
0.050887;224.656041
0.049201;223.526042
0.071016;221.910209
0.068781;223.316874
0.043301;235.500000
0.027142;244.679790
0.032057;235.808332
0.056381;225.113751
0.099376;223.295209
0.046995;228.398333
0.048606;226.099585
0.037825;221.209378
0.079110;221.848126
0.056230;226.648333
0.106551;225.098960
0.125657;227.262708
0.085299;226.068125
0.114043;225.789792
0.095895;224.301876
0.094396;223.964375
0.112001;223.503126
0.116138;218.817085
0.075703;221.855625
0.091138;226.739583
0.067039;230.686874
0.021675;235.168541
0.039233;237.241248
0.059456;233.979998
0.086221;227.507707
0.055126;226.616458
0.046715;223.983750
0.042625;222.621667
0.042434;222.601667
0.036029;223.009378
0.089835;219.290209
0.131121;222.793751
0.070955;223.220000
0.105090;219.761043
0.079087;219.811459
0.122233;221.463751
0.115934;218.898334
0.086173;221.702084
0.150503;223.169375
0.082113;223.604375
0.089108;224.119582
0.117923;221.022917
0.090829;220.741666
0.075080;225.716667
0.076824;222.875208
0.104157;222.305000
0.100222;222.983334
0.066885;226.757916
0.066036;230.648750
0.049884;225.013960
0.052540;221.637501
0.059383;222.830417
0.098636;217.763543
0.079800;222.120626
0.074131;224.440000
0.041963;226.169166
0.046417;224.787918
0.052582;215.315419
0.064908;217.493750
0.073258;223.651042
0.063699;221.880626
0.059505;224.407084
0.062309;221.129376
0.069067;215.032293
0.064970;217.502292
0.060788;225.131666
0.030932;235.394165
0.048750;235.911246
0.033119;232.752707
0.081311;224.059167
0.083559;220.184169
0.048032;223.994583
0.057019;220.276667
0.065644;225.063749
0.057238;224.710208
0.048771;229.631456
0.042689;229.646040
0.020947;224.309166
0.013739;223.168752
0.012425;224.553751
0.013656;226.631459
0.012345;225.640833
0.011579;217.705838
0.018781;211.228753
0.020362;219.237709
0.031297;223.926666
0.045391;225.229791
0.041348;227.656040
0.037694;228.834791
0.026326;229.047499
0.020398;228.046042
0.028671;226.203333
0.023218;229.574168
0.019771;230.986043
0.028786;231.138960
0.022015;231.647916
0.022593;229.484374
0.043556;230.341250
0.027273;231.110623
0.022033;232.688541
0.029813;227.198543
0.016423;229.261251
0.020923;237.457083
0.017981;232.576460
0.018341;221.709170
0.015718;218.744175
0.009980;226.844585
0.014299;222.714170
0.016477;226.016668
0.022860;233.107082
0.020315;224.122919
0.027958;222.843124
0.044400;225.522290
0.024886;227.884790
0.026943;229.349165
0.019172;218.395003
0.013280;219.302501
0.018975;225.627083
0.014847;223.850836
0.017207;229.021041
0.011935;227.709167
0.012602;232.463958
0.018112;223.617085
0.029677;222.107708
0.022158;228.938539
0.017325;235.512079
0.018919;227.600833
0.015691;219.573542
0.012378;221.506669
0.008794;236.624165
0.010120;242.291250
0.011488;227.105002
0.006635;227.079376
0.004956;238.059167
0.004355;238.721872
0.009031;234.334794
0.017257;224.527920
0.012527;224.658127
0.008908;229.948334
0.007298;218.166883
0.011039;210.262300
0.014163;211.854586
0.010594;213.546460
0.009503;215.213544
0.006087;209.903964
0.004984;217.462920
0.008741;231.019788
0.013376;226.918123
0.009575;216.450835
0.007912;224.434999
0.007371;238.916665
0.009188;235.757083
0.014875;220.866255
0.009886;221.730002
0.011140;234.698959
0.013996;237.835002
0.012912;218.217927
0.008332;210.569381
0.007880;222.638335
0.010545;225.581251
0.015500;219.475004
0.009746;224.824169
0.006162;234.342919
0.005752;236.360419
0.007513;232.308130
0.007094;234.475420
0.010482;219.347511
0.020049;205.923552
0.016404;216.712921
0.013559;227.502289
0.015893;235.723125
0.015030;230.505419
0.015147;243.304581
0.025282;236.527291
0.034136;229.146668
0.022017;223.387711
0.019038;225.743959
0.014374;226.657292
0.002646;234.032499
0.004753;249.678122
0.015071;255.235414
0.031915;224.331250
0.020173;226.668541
0.030076;247.423539
0.076101;256.323956
0.040192;258.542707
0.017027;256.553333
0.011338;243.831664
0.011215;228.075204
0.011002;251.370827
0.010841;264.422701
0.010206;259.190411
0.012102;248.389162
0.011204;234.872705
0.008202;239.928951
0.010630;242.831870
0.016520;250.105620
0.024017;252.333954
0.017751;246.609579
0.011366;243.400205
0.007764;241.426873
0.027079;228.867497
0.026881;227.464371
0.014548;225.258124
0.021491;224.716668
0.020348;215.084582
0.017568;219.987079
0.007741;245.619156
0.012015;239.106656
0.012412;236.432076
0.011554;234.750830
0.012550;242.657076
0.011925;243.051450
0.005825;236.491245
0.010414;230.027497
0.017478;230.613537
0.016779;232.440830
0.015810;233.701245
0.018452;237.983954
0.022902;246.661660
0.026724;251.656034
0.020109;248.655409
0.027960;245.578327
0.034685;236.243328
0.034118;229.917498
0.025606;228.938123
0.017002;239.135203
0.013827;235.756663
0.016959;235.375621
0.067886;228.266247
0.089940;222.492292
0.074664;223.832498
0.060195;229.427914
0.053354;231.562706
0.031763;238.819162
0.034589;240.559788
0.029975;240.198746
0.031366;241.396037
0.056811;241.057286
0.031341;233.981871
0.098595;220.327709
0.089961;217.516460
0.064987;224.703540
0.067304;223.954581
0.078523;224.023748
0.093333;227.461456
0.103008;228.506871
0.058216;236.328327
0.036523;250.337282
0.075297;241.061245
0.108638;236.012288
0.081270;236.499373
0.069169;232.532499
0.080338;227.023125
0.050762;230.101874
0.042788;233.509165
0.077424;231.088748
0.097420;226.413749
0.089448;225.081666
0.104171;223.495209
0.069178;228.698540
0.087460;229.428540
0.044409;235.028332
0.030353;236.367084
0.085688;226.969376
0.099948;220.078960
0.102193;219.017917
0.044726;233.515415
0.026701;244.134790
0.067022;235.147917
0.085669;230.124167
0.132742;228.628126
0.230039;221.698126
0.195638;222.974792
0.092852;226.128543
0.077400;233.514375
0.093621;243.186874
0.044171;249.888748
0.044884;246.841248
0.052842;237.338541
0.152161;229.428958
0.121946;232.081874
0.096319;231.879582
0.107956;231.100000
0.097714;232.075205
0.051971;234.636873
0.114989;223.670624
0.044343;234.010621
0.028284;238.652910
0.027929;240.466661
0.021461;237.181452
0.014106;240.866661
0.056634;228.818747
0.082323;223.848541
0.076168;226.401875
0.103131;226.693749
0.087244;225.191249
0.114474;222.396665
0.115168;225.211039
0.068550;224.423956
0.055729;228.743123
0.033665;238.411872
0.033854;252.205616
0.050345;251.371242
0.069229;240.511663
0.062654;241.172707
0.044034;240.313124
0.036274;239.292916
0.069280;234.912710
0.051032;228.723125
0.031322;223.156667
0.059399;218.398333
0.108728;221.301248
0.115270;223.445416
0.157373;220.486250
0.116085;220.948749
0.087500;223.701250
0.081817;227.539791
0.115233;230.787501
0.127387;230.397917
0.125765;230.287916
0.165876;235.482084
0.129989;233.696041
0.128601;228.231458
0.113503;226.270207
0.127839;225.689167
0.107604;224.627293
0.118814;226.331875
0.109348;229.772500
0.064031;230.308542
0.063619;234.833123
0.038758;250.290619
0.044688;247.428747
0.104292;239.231039
0.096307;236.711039
0.106684;234.836248
0.046189;239.691455
0.040728;240.128537
0.051086;234.921247
0.081848;222.539373
0.063243;219.876457
0.052620;217.277501
0.061925;215.833542
0.057089;216.158542
0.045607;218.186250
0.099488;219.892917
0.099763;225.012290
0.050059;227.157498
0.036286;224.939790
0.042662;223.323750
0.054662;224.986666
0.036421;229.512498
0.036840;227.010206
0.038917;228.898747
0.037399;233.232914
0.099187;234.396874
0.056477;233.061665
0.051762;227.199375
0.069699;218.935834
0.071251;222.078958
0.052072;226.670832
0.046352;227.092499
0.056229;227.670414
0.059441;227.882913
0.072602;222.629790
0.066103;224.499373
0.056866;227.247497
0.040662;228.866873
0.033137;228.234373
0.077262;224.333749
0.095588;226.952082
0.067469;232.131248
0.111008;232.019164
0.099068;231.650207
0.057676;231.674164
0.073092;231.749166
0.066027;227.275208
0.077190;225.920624
0.080331;219.722084
0.061547;220.751877
0.106393;221.657709
0.115636;219.322709
0.083597;220.617709
0.092964;226.044166
0.072421;226.324999
0.083420;227.878750
0.131960;224.833543
0.137826;226.573125
0.060089;235.718540
0.050424;241.192082
0.024599;243.752915
0.034903;235.251249
0.071318;223.596041
0.046930;220.299166
0.055717;220.447916
0.068348;222.179375
0.087830;222.805624
0.142780;223.301875
0.126844;225.996874
0.133005;225.188124
0.097572;224.961250
0.082371;225.524375
0.079092;225.895417
0.062532;229.728125
0.093919;225.385626
0.076242;219.646460
0.098760;221.486876
0.073749;224.831249
0.077087;226.798124
0.062937;230.092497
0.036088;241.649997
0.041466;244.402081
0.061554;237.782915
0.081150;229.438333
0.069936;226.804999
0.072866;226.890625
0.043704;228.266251
0.046815;227.359792
0.046669;227.481667
0.029118;224.646460
0.023033;222.949585
0.030401;221.578542
0.031995;220.468542
0.024696;226.991041
0.044354;227.487081
0.048715;226.352706
0.037047;232.646662
0.054980;231.981663
0.025374;232.674997
0.045071;221.114794
0.046659;218.671877
0.040284;220.456250
0.036561;222.024166
0.038262;229.778539
0.034879;225.232710
0.036237;223.605625
0.029005;228.411458
0.084011;220.833335
0.063241;222.973334
0.028702;222.629375
0.027140;227.309792
0.030420;227.746250
0.018859;225.416667
0.023469;233.037291
0.021672;228.371668
0.018823;229.932500
0.027271;225.355002
0.062495;215.231461
0.042517;226.590625
0.026083;225.456878
0.022466;214.485837
0.032251;215.213961
0.037102;221.099376
0.042579;223.538958
0.061594;220.175001
0.037313;215.413959
0.069573;220.363751
0.040802;221.918543
0.039893;220.510001
0.047219;223.088126
0.028480;228.059374
0.022958;223.185419
0.052176;221.534793
0.025256;224.336250
0.012928;219.817294
0.010997;227.257709
0.012993;221.671668
0.012682;226.622084
0.013825;230.040835
0.012910;218.508130
0.016370;218.271044
0.015128;231.927709
0.011570;228.872292
0.020127;232.081250
0.018113;227.662083
0.009612;228.833123
0.014370;231.205624
0.014555;227.689793
0.014854;212.738546
0.020541;206.790211
0.019181;221.413957
0.010771;227.935209
0.010775;230.586249
0.013841;235.127915
0.014855;237.912292
0.015708;225.341879
0.013369;218.761042
0.005093;226.833541
0.008739;233.721664
0.010865;232.102502
0.008382;214.259798
0.008160;222.847713
0.018642;222.281255
0.018985;221.055836
0.015381;220.713127
0.007678;229.271251
0.010045;221.867711
0.008269;225.867919
0.011185;227.225211
0.006183;214.685007
0.007902;206.687298
0.011706;223.061045
0.016357;227.842502
0.012945;222.572712
0.013420;216.944592
0.016928;208.572091
0.012699;216.673753
0.005680;226.450001
0.006631;227.437918
0.007131;218.274589
0.007219;212.950419
0.003913;230.367917
0.003125;236.808541
0.004088;234.975001
0.018211;207.983977
0.024407;197.189802
